type,actual,prediction,weight,Breast,Colorectum,Upper GI,Liver,Lung,Ovary,Pancreas
NOM:,5,5,1,0.111093867,0.006583816,1.03E-05,6.36E-05,0.028554165,0.851281605,0.002412607
NOM:,5,5,1,2.53E-04,7.98E-05,2.93E-06,3.13E-05,0.001149611,0.998432942,5.07E-05
NOM:,5,5,1,0.003118004,8.52E-05,4.36E-04,5.40E-04,1.17E-04,0.983529247,0.012173991
NOM:,5,5,1,6.41E-09,6.02E-09,5.20E-09,5.58E-09,1.65E-08,0.999999954,6.50E-09
NOM:,5,5,1,9.12E-05,1.44E-06,2.10E-07,5.22E-07,9.41E-06,0.999896252,9.14E-07
NOM:,5,0,1,0.827505759,0.002516003,0.001571505,9.70E-06,0.133319973,0.035065248,1.18E-05
NOM:,5,5,1,0.002273182,1.46E-04,7.41E-07,2.32E-06,0.036119992,0.960001194,0.001456483
NOM:,5,5,1,5.45E-07,1.34E-08,9.39E-09,1.50E-08,3.40E-07,0.999999059,1.89E-08
NOM:,5,5,1,4.71E-08,5.96E-08,4.12E-08,5.94E-08,5.79E-08,0.999999684,5.14E-08
NOM:,5,5,1,6.20E-09,4.63E-09,6.26E-09,6.19E-09,9.29E-09,0.999999962,5.50E-09
NOM:,0,0,1,0.947355494,0.006799698,7.20E-04,4.25E-04,6.08E-05,3.14E-04,0.044325287
NOM:,0,0,1,0.998115801,4.29E-04,2.43E-06,6.34E-06,5.75E-04,8.03E-04,6.83E-05
NOM:,0,0,1,0.997724994,0.001944923,1.87E-05,1.56E-06,3.07E-04,3.24E-06,1.03E-07
NOM:,0,0,1,0.993579027,0.005954716,3.32E-04,7.79E-05,5.39E-05,3.05E-07,1.96E-06
NOM:,0,0,1,0.875232274,0.10315842,0.019643814,0.001583575,3.66E-04,1.51E-05,8.14E-07
NOM:,0,0,1,0.995954813,0.001393959,4.85E-04,3.06E-05,0.00100183,2.45E-05,0.001109452
NOM:,0,0,1,0.979293511,0.020221884,9.05E-05,3.63E-04,1.92E-06,4.75E-07,2.87E-05
NOM:,0,0,1,0.998470619,7.35E-04,1.20E-06,5.35E-07,7.27E-04,6.37E-05,1.64E-06
NOM:,0,0,1,0.697962766,0.062140738,1.51E-04,1.82E-05,0.234906115,0.004808785,1.27E-05
NOM:,0,0,1,0.998487659,0.001503854,5.39E-06,1.64E-06,6.12E-07,5.54E-07,2.89E-07
NOM:,0,0,1,0.997563532,4.92E-04,0.001207678,2.06E-04,1.47E-04,3.02E-05,3.53E-04
NOM:,0,0,1,0.833210224,0.004993028,5.61E-05,0.025149787,0.067191748,0.010811843,0.058587299
NOM:,0,6,1,0.136435767,8.44E-04,9.94E-05,8.58E-05,1.37E-04,2.36E-05,0.862373745
NOM:,0,1,1,0.187664686,0.494846937,4.66E-06,2.86E-07,0.255041091,9.56E-04,0.061486243
NOM:,0,0,1,0.993571676,0.0064261,6.06E-07,8.99E-07,7.07E-07,1.14E-08,3.58E-10
NOM:,0,0,1,0.982324393,0.013774649,3.99E-04,8.94E-05,0.00340424,8.14E-06,4.07E-07
NOM:,0,0,1,0.733412372,0.218081798,0.047422034,0.001078348,2.73E-06,8.06E-07,1.91E-06
NOM:,0,0,1,0.976276055,0.011583854,2.94E-04,4.26E-04,0.008574921,1.10E-05,0.00283355
NOM:,0,0,1,0.998976387,0.001010483,3.43E-06,5.31E-07,8.06E-06,3.24E-07,7.90E-07
NOM:,0,0,1,0.999961544,1.55E-06,1.60E-07,3.14E-06,6.70E-07,6.13E-06,2.68E-05
NOM:,0,0,1,0.999037561,4.50E-04,4.28E-04,7.06E-05,8.86E-06,3.47E-06,1.86E-06
NOM:,0,0,1,0.994575715,0.00431018,0.001065615,3.47E-05,1.20E-05,1.65E-07,1.66E-06
NOM:,0,0,1,0.999731228,2.50E-04,4.48E-06,1.38E-06,3.37E-06,3.50E-06,6.36E-06
NOM:,0,0,1,0.720114655,0.014362112,0.263322962,0.001775997,2.46E-04,1.62E-04,1.59E-05
NOM:,0,0,1,0.815220818,0.016923961,5.66E-05,0.053784219,0.084863554,0.013664185,0.015486694
NOM:,6,6,1,3.61E-08,3.46E-08,6.81E-10,1.53E-08,5.73E-10,5.36E-10,0.999999912
NOM:,6,6,1,7.01E-04,0.039608301,0.016299096,2.43E-04,0.004381481,2.18E-05,0.938745629
NOM:,6,6,1,4.07E-06,7.98E-07,5.00E-08,5.98E-06,1.55E-08,1.88E-08,0.999989075
NOM:,6,6,1,1.08E-05,1.36E-06,1.13E-06,8.63E-07,4.12E-06,2.89E-08,0.999981692
NOM:,6,6,1,4.54E-05,0.192809549,1.67E-05,8.87E-05,0.113514388,3.41E-05,0.693491194
NOM:,6,6,1,1.09E-04,8.73E-06,4.31E-07,1.32E-07,2.35E-05,1.42E-07,0.999857622
NOM:,6,6,1,6.66E-06,1.08E-07,3.93E-08,1.88E-07,4.21E-08,1.78E-08,0.999992939
NOM:,6,6,1,1.59E-06,2.01E-07,1.73E-08,3.12E-06,1.14E-07,1.81E-07,0.999994773
NOM:,6,6,1,4.02E-06,1.09E-05,2.11E-05,4.12E-06,1.70E-04,9.47E-08,0.999790112
NOM:,6,6,1,1.72E-06,2.30E-08,2.88E-09,1.80E-09,7.84E-08,2.02E-08,0.999998157
NOM:,6,6,1,3.94E-07,2.99E-07,3.49E-08,1.37E-08,8.76E-10,1.35E-09,0.999999256
NOM:,6,6,1,1.04E-07,5.83E-09,5.36E-10,6.80E-09,1.05E-10,2.17E-10,0.999999883
NOM:,6,6,1,1.55E-06,2.71E-06,1.17E-04,1.08E-04,2.14E-06,1.14E-07,0.999768451
NOM:,6,6,1,7.92E-05,3.36E-04,1.86E-05,8.81E-05,3.89E-05,2.02E-06,0.99943688
NOM:,6,6,1,5.54E-05,0.002115252,4.54E-04,7.89E-04,0.001653635,5.33E-05,0.994878747
NOM:,6,6,1,1.94E-06,4.01E-07,1.21E-06,1.85E-05,6.03E-06,9.32E-08,0.999971809
NOM:,6,6,1,7.10E-06,2.30E-06,3.29E-07,3.28E-06,1.75E-06,7.87E-07,0.999984453
NOM:,6,4,1,2.75E-05,0.006530205,1.15E-05,7.94E-06,0.855096986,9.61E-05,0.138229815
NOM:,6,6,1,1.36E-08,1.74E-08,8.14E-09,1.12E-08,1.18E-07,4.42E-09,0.999999827
NOM:,6,6,1,0.00110625,1.69E-05,7.62E-06,1.75E-05,4.17E-08,7.35E-08,0.99885161
NOM:,6,6,1,2.13E-07,6.33E-08,1.58E-09,4.77E-09,8.40E-09,2.39E-09,0.999999706
NOM:,6,6,1,9.91E-06,3.17E-06,5.82E-07,8.75E-07,4.15E-06,3.35E-09,0.999981314
NOM:,6,6,1,1.12E-06,2.28E-08,5.89E-10,2.06E-09,4.70E-10,5.57E-10,0.999998858
NOM:,6,6,1,4.96E-07,2.33E-06,2.43E-07,2.69E-07,6.02E-08,3.49E-08,0.999996566
NOM:,6,6,1,7.50E-05,0.003030052,3.51E-04,3.09E-05,1.40E-04,5.58E-07,0.996372336
